# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
PEX3	YDR329C	YDR329C_mRNA	protein_coding	0	0	1	8	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	5
PEX30	YLR324W	YLR324W_mRNA	protein_coding	0	2	3	29	0	0	0	0	18	0	0	0	3	0	0	0	0	0	0	0	2	11
PEX31	YGR004W	YGR004W_mRNA	protein_coding	0	5	2	50	0	0	0	0	21	0	0	0	2	0	0	0	0	0	0	0	5	29
PEX32	YBR168W	YBR168W_mRNA	protein_coding	0	1	4	74	0	0	0	0	34	0	0	0	4	0	0	0	0	0	0	0	1	40
PEX34	YCL056C	YCL056C_mRNA	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4
PEX4	YGR133W	YGR133W_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
PEX5	YDR244W	YDR244W_mRNA	protein_coding	0	1	1	7	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	4
PEX6	YNL329C	YNL329C_mRNA	protein_coding	0	19	10	102	0	0	0	0	39	0	0	0	10	0	0	0	0	0	0	0	19	63
PEX7	YDR142C	YDR142C_mRNA	protein_coding	0	1	2	40	0	0	0	0	13	0	0	0	2	0	0	0	0	0	0	0	1	27
PEX8	YGR077C	YGR077C_mRNA	protein_coding	0	0	2	14	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	7
PEX9	YMR018W	YMR018W_mRNA	protein_coding	0	4	1	27	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	4	21
PFA3	YNL326C	YNL326C_mRNA	protein_coding	0	3	7	104	0	0	0	0	59	0	0	0	7	0	0	0	0	0	0	0	3	45
PFA4	YOL003C	YOL003C_mRNA	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2
PFA5	YDR459C	YDR459C_mRNA	protein_coding	0	0	0	15	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	8
PFD1	YJL179W	YJL179W_mRNA	protein_coding	0	3	0	81	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	3	42
PFK1	YGR240C	YGR240C_mRNA	protein_coding	0	8	0	15	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	8	9
PFK2	YMR205C	YMR205C_mRNA	protein_coding	0	3	2	14	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	3	7
PFK26	YIL107C	YIL107C_mRNA	protein_coding	0	0	4	7	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	4
PFK27	YOL136C	YOL136C_mRNA	protein_coding	0	4	0	60	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	4	36
PFS1	YHR185C	YHR185C_mRNA	protein_coding	1	0	0	9	0	0	0	0	7	1	0	0	0	0	0	1	0	0	1	0	0	2
PFS2	YNL317W	YNL317W_mRNA	protein_coding	0	8	1	70	0	0	0	0	42	0	0	0	1	0	0	0	0	0	0	0	8	28
PFY1	YOR122C	YOR122C_mRNA	protein_coding	0	1	0	24	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	1	15
PGA1	YNL158W	YNL158W_mRNA	protein_coding	0	1	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	9
PGA2	YNL149C	YNL149C_mRNA	protein_coding	0	1	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	4
PGA3	YML125C	YML125C_mRNA	protein_coding	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9
PGC1	YPL206C	YPL206C_mRNA	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5
PGD1	YGL025C	YGL025C_mRNA	protein_coding	0	7	4	17	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	7	14
PGI1	YBR196C	YBR196C_mRNA	protein_coding	0	10	0	77	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	10	43
PGK1	YCR012W	YCR012W_mRNA	protein_coding	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7
PGM1	YKL127W	YKL127W_mRNA	protein_coding	0	7	2	47	0	0	0	0	24	0	0	0	2	0	0	0	0	0	0	0	7	23
PGM2	YMR105C	YMR105C_mRNA	protein_coding	0	0	0	42	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	41
PGS1	YCL004W	YCL004W_mRNA	protein_coding	0	0	1	9	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	6
PGU1	YJR153W	YJR153W_mRNA	protein_coding	0	0	1	29	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	17
PHA2	YNL316C	YNL316C_mRNA	protein_coding	0	2	8	72	0	0	0	0	30	0	0	0	8	0	0	0	0	0	0	0	2	42
PHB1	YGR132C	YGR132C_mRNA	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
PHB2	YGR231C	YGR231C_mRNA	protein_coding	0	1	0	87	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	1	61
PHD1	YKL043W	YKL043W_mRNA	protein_coding	0	1	1	40	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	1	33
PHM6	YDR281C	YDR281C_mRNA	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3
PHM7	YOL084W	YOL084W_mRNA	protein_coding	0	18	8	113	0	0	0	0	77	0	0	0	8	0	0	0	0	0	0	0	18	36
PHM8	YER037W	YER037W_mRNA	protein_coding	0	2	0	28	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	17
PHO11	YAR071W	YAR071W_mRNA	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5
PHO12	YHR215W	YHR215W_mRNA	protein_coding	0	0	2	15	0	0	0	0	15	0	0	0	2	0	0	0	0	0	0	0	0	0
PHO13	YDL236W	YDL236W_mRNA	protein_coding	0	0	1	10	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	5
PHO2	YDL106C	YDL106C_mRNA	protein_coding	0	3	2	74	0	0	1	0	35	0	0	0	1	0	0	0	0	0	0	0	3	39
PHO23	YNL097C	YNL097C_mRNA	protein_coding	0	1	0	16	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	13
PHO3	YBR092C	YBR092C_mRNA	protein_coding	0	8	0	56	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	8	31
PHO4	YFR034C	YFR034C_mRNA	protein_coding	0	2	1	49	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	2	45
PHO5	YBR093C	YBR093C_mRNA	protein_coding	0	6	1	47	0	0	0	0	20	0	0	0	1	0	0	0	0	0	0	0	6	27
PHO8	YDR481C	YDR481C_mRNA	protein_coding	0	1	1	17	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	1	1
PHO80	YOL001W	YOL001W_mRNA	protein_coding	0	0	0	9	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2
PHO81	YGR233C	YGR233C_mRNA	protein_coding	0	26	12	53	0	0	0	0	29	0	0	0	12	0	0	0	0	0	0	0	26	24
PHO84	YML123C	YML123C_mRNA	protein_coding	0	2	2	18	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	16
PHO85	YPL031C	YPL031C_mRNA	protein_coding	0	2	0	50	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	2	14
PHO86	YJL117W	YJL117W_mRNA	protein_coding	0	4	0	47	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	4	22
PHO87	YCR037C	YCR037C_mRNA	protein_coding	0	3	1	17	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	3	10
PHO88	YBR106W	YBR106W_mRNA	protein_coding	0	3	0	58	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	3	19
PHO89	YBR296C	YBR296C_mRNA	protein_coding	0	0	0	22	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	19
PHO90	YJL198W	YJL198W_mRNA	protein_coding	0	14	7	57	0	0	0	0	21	0	0	0	7	0	0	0	0	0	0	0	14	36
PHO91	YNR013C	YNR013C_mRNA	protein_coding	0	0	1	17	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	11
PHO92	YDR374C	YDR374C_mRNA	protein_coding	0	0	2	18	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	9
PHR1	YOR386W	YOR386W_mRNA	protein_coding	0	1	1	14	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	1	6
PHS1	YJL097W	YJL097W_mRNA	protein_coding	0	1	0	12	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	1
PIB1	YDR313C	YDR313C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PIB2	YGL023C	YGL023C_mRNA	protein_coding	0	6	2	25	0	0	0	0	12	0	0	0	2	0	0	0	0	0	0	0	6	13
PIC2	YER053C	YER053C_mRNA	protein_coding	0	0	0	38	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	21
PIF1	YML061C	YML061C_mRNA	protein_coding	0	3	2	8	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	3	3
PIG1	YLR273C	YLR273C_mRNA	protein_coding	0	9	14	74	0	0	0	0	49	0	0	0	14	0	0	0	0	0	0	0	9	25
PIG2	YIL045W	YIL045W_mRNA	protein_coding	0	6	2	74	0	0	0	0	34	0	0	0	2	0	0	0	0	0	0	0	6	40
PIH1	YHR034C	YHR034C_mRNA	protein_coding	0	4	4	65	0	0	0	0	30	0	0	0	4	0	0	0	0	0	0	0	4	35
PIK1	YNL267W	YNL267W_mRNA	protein_coding	0	3	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	4
PIL1	YGR086C	YGR086C_mRNA	protein_coding	0	0	0	15	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	7
PIM1	YBL022C	YBL022C_mRNA	protein_coding	0	10	2	74	0	0	0	0	28	0	0	0	2	0	0	0	0	0	0	0	10	46
PIN2	YOR104W	YOR104W_mRNA	protein_coding	0	4	1	132	0	0	0	0	51	0	0	0	1	0	0	0	0	0	0	0	4	81
PIN3	YPR154W	YPR154W_mRNA	protein_coding	0	0	2	10	0	0	0	1	6	0	0	0	1	0	0	0	0	0	0	0	0	4
PIN4	YBL051C	YBL051C_mRNA	protein_coding	0	11	6	59	0	0	0	0	33	0	0	0	6	0	0	0	0	0	0	0	11	26
PIP2	YOR363C	YOR363C_mRNA	protein_coding	0	1	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	6
PIR1	YKL164C	YKL164C_mRNA	protein_coding	0	4	2	78	0	0	0	0	28	0	0	0	2	0	0	0	0	0	0	0	4	50
PIR3	YKL163W	YKL163W_mRNA	protein_coding	0	6	0	92	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	6	29
PIR5	YJL160C	YJL160C_mRNA	protein_coding	0	6	3	87	0	0	0	0	44	0	0	0	3	0	0	0	0	0	0	0	6	43
PIS1	YPR113W	YPR113W_mRNA	protein_coding	0	0	1	30	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	16
PKC1	YBL105C	YBL105C_mRNA	protein_coding	0	6	1	12	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	6	5
PKH1	YDR490C	YDR490C_mRNA	protein_coding	0	0	3	8	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	2
PKH2	YOL100W	YOL100W_mRNA	protein_coding	0	23	7	41	0	0	0	0	22	0	0	0	7	0	0	0	0	0	0	0	23	19
PKH3	YDR466W	YDR466W_mRNA	protein_coding	0	0	0	22	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	9
PKP1	YIL042C	YIL042C_mRNA	protein_coding	0	7	2	68	0	0	0	0	34	0	0	0	2	0	0	0	0	0	0	0	7	34
PKP2	YGL059W	YGL059W_mRNA	protein_coding	0	1	0	32	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	1	10
PKR1	YMR123W	YMR123W_mRNA	protein_coding	0	1	1	72	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	1	58
PLB1	YMR008C	YMR008C_mRNA	protein_coding	0	5	1	55	0	0	0	0	35	0	0	0	1	0	0	0	0	0	0	0	5	20
PLB2	YMR006C	YMR006C_mRNA	protein_coding	0	7	2	67	0	0	0	0	46	0	0	0	2	0	0	0	0	0	0	0	7	21
PLB3	YOL011W	YOL011W_mRNA	protein_coding	0	4	0	27	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	4	12
PLC1	YPL268W	YPL268W_mRNA	protein_coding	0	0	3	6	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	2
PLM2	YDR501W	YDR501W_mRNA	protein_coding	0	12	6	94	0	0	0	0	30	0	0	0	6	0	0	0	0	0	0	0	12	64
PLP1	YDR183W	YDR183W_mRNA	protein_coding	0	1	0	18	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	8
PLP2	YOR281C	YOR281C_mRNA	protein_coding	0	6	4	65	0	0	0	0	32	0	0	0	4	0	0	0	0	0	0	0	6	33
PMA1	YGL008C	YGL008C_mRNA	protein_coding	0	3	2	52	0	0	0	0	16	0	0	0	2	0	0	0	0	0	0	0	3	36
PMA2	YPL036W	YPL036W_mRNA	protein_coding	0	11	5	78	0	0	0	0	40	0	0	0	5	0	0	0	0	0	0	0	11	38
PMC1	YGL006W	YGL006W_mRNA	protein_coding	0	10	4	64	0	0	0	0	34	0	0	0	4	0	0	0	0	0	0	0	10	30
PMD1	YER132C	YER132C_mRNA	protein_coding	0	18	13	33	0	0	0	0	17	0	0	0	13	0	0	0	0	0	0	0	18	16
PMI40	YER003C	YER003C_mRNA	protein_coding	0	0	0	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
PML1	YLR016C	YLR016C_mRNA	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5
PML39	YML107C	YML107C_mRNA	protein_coding	0	3	2	61	0	0	0	0	38	0	0	0	2	0	0	0	0	0	0	0	3	23
PMP1	YCR024C-A	YCR024C-A_mRNA	protein_coding	0	1	0	25	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	10
PMP2	YEL017C-A	YEL017C-A_mRNA	protein_coding	0	0	0	11	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5
PMP3	YDR276C	YDR276C_mRNA	protein_coding	0	0	0	20	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	9
PMR1	YGL167C	YGL167C_mRNA	protein_coding	0	5	4	43	0	0	0	0	29	0	0	0	4	0	0	0	0	0	0	0	5	14
PMS1	YNL082W	YNL082W_mRNA	protein_coding	0	1	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	14
PMT1	YDL095W	YDL095W_mRNA	protein_coding	0	11	3	63	0	0	0	0	37	0	0	0	3	0	0	0	0	0	0	0	11	26
PMT2	YAL023C	YAL023C_mRNA	protein_coding	0	1	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	10
PMT3	YOR321W	YOR321W_mRNA	protein_coding	0	0	2	10	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	4
PMT4	YJR143C	YJR143C_mRNA	protein_coding	0	0	3	39	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	34
PMT5	YDL093W	YDL093W_mRNA	protein_coding	0	7	7	61	0	0	0	0	32	0	0	0	7	0	0	0	0	0	0	0	7	29
PMT6	YGR199W	YGR199W_mRNA	protein_coding	0	10	2	45	0	0	0	0	21	0	0	0	2	0	0	0	0	0	0	0	10	24
PMT7	YDR307W	YDR307W_mRNA	protein_coding	1	1	0	7	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	1	5
PMU1	YKL128C	YKL128C_mRNA	protein_coding	0	2	0	48	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	2	35
PNC1	YGL037C	YGL037C_mRNA	protein_coding	0	1	1	9	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	1	5
PNG1	YPL096W	YPL096W_mRNA	protein_coding	0	0	0	33	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	3
PNO1	YOR145C	YOR145C_mRNA	protein_coding	0	1	1	79	0	0	0	0	45	0	0	0	1	0	0	0	0	0	0	0	1	34
PNP1	YLR209C	YLR209C_mRNA	protein_coding	0	0	0	40	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	12
PNS1	YOR161C	YOR161C_mRNA	protein_coding	0	6	1	36	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	6	20
PNT1	YOR266W	YOR266W_mRNA	protein_coding	0	5	2	51	0	0	0	0	27	0	0	0	2	0	0	0	0	0	0	0	5	24
POA1	YBR022W	YBR022W_mRNA	protein_coding	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	8
POB3	YML069W	YML069W_mRNA	protein_coding	0	5	0	69	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	5	38
POC4	YPL144W	YPL144W_mRNA	protein_coding	0	3	1	48	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	3	26
POF1	YCL047C	YCL047C_mRNA	protein_coding	0	3	0	14	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	9
POG1	YIL122W	YIL122W_mRNA	protein_coding	0	7	3	83	0	0	0	0	54	0	0	0	3	0	0	0	0	0	0	0	7	29
POL1	YNL102W	YNL102W_mRNA	protein_coding	0	0	2	4	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
POL12	YBL035C	YBL035C_mRNA	protein_coding	0	13	5	40	0	0	0	0	23	0	0	0	5	0	0	0	0	0	0	0	13	17
POL2	YNL262W	YNL262W_mRNA	protein_coding	0	4	2	10	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	4	3
POL3	YDL102W	YDL102W_mRNA	protein_coding	0	8	3	77	0	0	0	0	38	0	0	0	3	0	0	0	0	0	0	0	8	39
POL30	YBR088C	YBR088C_mRNA	protein_coding	0	1	0	55	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	1	22
POL31	YJR006W	YJR006W_mRNA	protein_coding	0	5	3	38	0	0	0	0	26	0	0	0	3	0	0	0	0	0	0	0	5	12
POL32	YJR043C	YJR043C_mRNA	protein_coding	0	5	5	56	0	0	0	0	25	0	0	0	5	0	0	0	0	0	0	0	5	31
POL4	YCR014C	YCR014C_mRNA	protein_coding	0	1	1	10	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	1	5
POL5	YEL055C	YEL055C_mRNA	protein_coding	0	18	9	65	0	0	0	0	44	0	0	0	9	0	0	0	0	0	0	0	18	21
POM152	YMR129W	YMR129W_mRNA	protein_coding	0	0	1	6	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	3
POM33	YLL023C	YLL023C_mRNA	protein_coding	0	3	3	59	0	0	0	0	38	0	0	0	3	0	0	0	0	0	0	0	3	21
POM34	YLR018C	YLR018C_mRNA	protein_coding	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6
POP1	YNL221C	YNL221C_mRNA	protein_coding	0	4	3	17	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	4	12
POP2	YNR052C	YNR052C_mRNA	protein_coding	0	0	0	17	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	4
POP3	YNL282W	YNL282W_mRNA	protein_coding	0	1	0	41	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	35
POP4	YBR257W	YBR257W_mRNA	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
POP5	YAL033W	YAL033W_mRNA	protein_coding	0	0	0	14	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	5
POP6	YGR030C	YGR030C_mRNA	protein_coding	1	2	3	41	0	0	0	0	30	1	0	0	3	0	0	0	1	0	0	0	2	11
POP7	YBR167C	YBR167C_mRNA	protein_coding	0	1	1	80	0	0	0	0	42	0	0	0	1	0	0	0	0	0	0	0	1	38
POP8	YBL018C	YBL018C_mRNA	protein_coding	0	4	3	82	0	0	0	0	42	0	0	4	3	0	0	1	0	0	0	0	3	37
POR1	YNL055C	YNL055C_mRNA	protein_coding	0	1	1	21	0	0	0	0	21	0	0	0	1	0	0	0	0	0	0	0	1	0
POR2	YIL114C	YIL114C_mRNA	protein_coding	0	1	2	31	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	1	20
POS5	YPL188W	YPL188W_mRNA	protein_coding	0	0	1	12	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	8
POT1	YIL160C	YIL160C_mRNA	protein_coding	0	6	0	86	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	6	35
POX1	YGL205W	YGL205W_mRNA	protein_coding	0	10	7	72	0	0	0	0	32	0	0	0	7	0	0	0	0	0	0	0	10	40
PPA2	YMR267W	YMR267W_mRNA	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4
PPE1	YHR075C	YHR075C_mRNA	protein_coding	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9
PPG1	YNR032W	YNR032W_mRNA	protein_coding	0	3	0	20	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	3	3
PPH21	YDL134C	YDL134C_mRNA	protein_coding	0	0	0	63	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	27
PPH22	YDL188C	YDL188C_mRNA	protein_coding	0	2	0	32	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	2	3
PPH3	YDR075W	YDR075W_mRNA	protein_coding	0	1	0	53	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	1	21
PPM1	YDR435C	YDR435C_mRNA	protein_coding	0	0	2	15	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	11
PPM2	YOL141W	YOL141W_mRNA	protein_coding	0	6	11	75	0	0	0	0	28	0	0	0	11	0	0	0	0	0	0	0	6	47
PPN1	YDR452W	YDR452W_mRNA	protein_coding	0	1	2	12	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	1	5
PPQ1	YPL179W	YPL179W_mRNA	protein_coding	0	1	1	13	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	1	4
PPR1	YLR014C	YLR014C_mRNA	protein_coding	0	0	1	5	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	3
PPS1	YBR276C	YBR276C_mRNA	protein_coding	0	0	4	50	0	0	0	0	45	0	0	0	4	0	0	0	0	0	0	0	0	5
PPT1	YGR123C	YGR123C_mRNA	protein_coding	0	0	1	6	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	3
PPT2	YPL148C	YPL148C_mRNA	protein_coding	0	2	2	30	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	2	20
PPX1	YHR201C	YHR201C_mRNA	protein_coding	0	1	1	7	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	6
PPZ1	YML016C	YML016C_mRNA	protein_coding	0	6	1	73	0	0	0	0	38	0	0	0	1	0	0	0	0	0	0	0	6	35
PPZ2	YDR436W	YDR436W_mRNA	protein_coding	0	0	2	22	0	0	0	0	16	0	0	0	2	0	0	0	0	0	0	0	0	6
PRB1	YEL060C	YEL060C_mRNA	protein_coding	0	11	4	66	0	0	0	0	27	0	0	0	4	0	0	0	0	0	0	0	11	39
PRC1	YMR297W	YMR297W_mRNA	protein_coding	0	6	1	23	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	6	20
PRD1	YCL057W	YCL057W_mRNA	protein_coding	0	1	1	5	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	1	1
PRE1	YER012W	YER012W_mRNA	protein_coding	0	2	0	12	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	8
PRE10	YOR362C	YOR362C_mRNA	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
PRE2	YPR103W	YPR103W_mRNA	protein_coding	0	0	0	12	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2
PRE3	YJL001W	YJL001W_mRNA	protein_coding	0	2	0	41	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	2	24
PRE4	YFR050C	YFR050C_mRNA	protein_coding	0	0	0	18	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	7
PRE5	YMR314W	YMR314W_mRNA	protein_coding	0	0	0	42	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	10
PRE6	YOL038W	YOL038W_mRNA	protein_coding	0	1	0	23	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	17
PRE7	YBL041W	YBL041W_mRNA	protein_coding	0	2	1	69	0	0	0	0	35	0	0	0	1	0	0	0	0	0	0	0	2	34
PRE8	YML092C	YML092C_mRNA	protein_coding	0	2	0	78	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	2	48
PRE9	YGR135W	YGR135W_mRNA	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
PRI1	YIR008C	YIR008C_mRNA	protein_coding	0	0	1	21	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	5
PRI2	YKL045W	YKL045W_mRNA	protein_coding	0	11	1	29	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	11	15
PRK1	YIL095W	YIL095W_mRNA	protein_coding	0	1	1	59	0	0	0	0	35	0	0	0	1	0	0	0	0	0	0	0	1	24
PRM1	YNL279W	YNL279W_mRNA	protein_coding	0	1	1	12	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	9
PRM10	YJL108C	YJL108C_mRNA	protein_coding	0	3	0	31	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	3	16
PRM15	YMR278W	YMR278W_mRNA	protein_coding	0	2	0	19	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	8
PRM2	YIL037C	YIL037C_mRNA	protein_coding	0	6	7	49	0	0	0	0	28	0	0	0	7	0	0	0	0	0	0	0	6	21
PRM3	YPL192C	YPL192C_mRNA	protein_coding	0	1	2	10	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	1	4
PRM4	YPL156C	YPL156C_mRNA	protein_coding	0	3	1	22	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	3	4
PRM5	YIL117C	YIL117C_mRNA	protein_coding	0	1	2	62	0	0	0	0	51	0	0	0	2	0	0	0	0	0	0	0	1	11
